TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
1,1.0,3.72,0.0,,,,0.0,0.0,1.0
1,2.0,3.85,0.0099999999999997,,,,0.0,0.0,0.0
2,,,,,12.97,,,,
3,,,,,26.73,,,,
4,,,,,38.99,,,,
5,1.0,49.63,0.0,3.0,48.42,1.21,1.0,0.0,1.0
5,2.0,51.37,0.0,3.0,48.42,2.95,1.0,1.0,0.0
6,,,,,61.25,,,,
6,,,,,61.25,,,,
7,1.0,75.44,0.0,3.0,74.69,0.75,1.0,0.0,1.0
7,2.0,75.76,0.0,3.0,74.69,1.07000000000001,1.0,1.0,0.0
9,2.0,101.2,0.0,3.0,100.64,0.560000000000002,1.0,0.0,0.0
9,1.0,101.25,0.0,3.0,100.64,0.609999999999999,1.0,1.0,1.0
11,1.0,127.52,0.0,3.0,127.05,0.469999999999999,1.0,0.0,1.0
11,2.0,127.67,0.0,3.0,127.05,0.620000000000005,1.0,1.0,0.0
12,,,,,140.31,,,,
13,,,,,154.36,,,,
17,2.0,191.93,0.0,3.0,191.44,0.490000000000009,1.0,0.0,0.0
17,1.0,192.12,0.0,3.0,191.44,0.680000000000007,1.0,1.0,1.0
21,2.0,234.71,0.0,3.0,234.21,0.5,1.0,0.0,0.0
21,1.0,234.92,0.0,3.0,234.21,0.70999999999998,1.0,1.0,1.0
22,,,,,246.93,,,,
24,2.0,265.04,0.0,3.0,263.89,1.15000000000003,1.0,0.0,0.0
24,1.0,266.88,0.0,3.0,263.89,2.99000000000001,1.0,1.0,1.0
26,1.0,289.07,0.0,3.0,287.84,1.23000000000002,1.0,0.0,1.0
26,2.0,289.28,0.0100000000000477,3.0,287.84,1.44,1.0,1.0,0.0
28,,,,,312.76,,,,
30,1.0,332.44,0.0,3.0,331.46,0.980000000000018,1.0,0.0,1.0
30,2.0,337.43,0.0,3.0,331.46,5.97000000000003,1.0,1.0,0.0
31,,,,,345.51,,,,
32,,,,,356.13,,,,
34,,,,,378.37,,,,
35,,,,,388.94,,,,
37,1.0,408.64,0.0,3.0,407.2,1.44,1.0,0.0,1.0
37,2.0,408.72,0.0,3.0,407.2,1.52000000000004,1.0,1.0,0.0
37,1.0,410.24,0.0500000000000114,3.0,407.2,3.04000000000002,-1.0,0.0,1.0
37,1.0,416.45,0.0,3.0,407.2,9.25,-1.0,0.0,0.0
39,,,,,432.66,,,,
40,,,,,446.02,,,,
41,,,,,459.97,,,,
42,,,,,471.68,,,,
44,,,,,492.68,,,,
45,1.0,508.27,0.0,3.0,507.11,1.15999999999997,1.0,0.0,1.0
45,2.0,509.4,0.0,3.0,507.11,2.28999999999996,1.0,1.0,0.0
46,1.0,522.94,0.0,3.0,521.94,1.0,1.0,0.0,1.0
46,2.0,528.98,0.0099999999999909,3.0,521.94,7.03999999999996,1.0,1.0,0.0
48,1.0,553.24,0.0,3.0,551.54,1.70000000000005,1.0,0.0,1.0
48,1.0,555.03,0.0299999999999727,3.0,551.54,3.49000000000001,-2.0,0.0,1.0
48,2.0,556.22,0.0,3.0,551.54,4.68000000000006,1.0,1.0,0.0
50,2.0,582.35,0.0,3.0,581.02,1.33000000000004,1.0,0.0,0.0
50,1.0,582.54,0.0,3.0,581.02,1.51999999999998,1.0,1.0,1.0
53,1.0,610.55,0.0,3.0,609.25,1.29999999999995,1.0,0.0,1.0
53,2.0,610.86,0.0,3.0,609.25,1.61000000000001,1.0,1.0,0.0
53,1.0,612.91,0.0400000000000773,3.0,609.25,3.65999999999997,-1.0,0.0,1.0
55,2.0,637.43,0.0,3.0,635.87,1.55999999999995,1.0,0.0,0.0
55,1.0,637.61,0.0,3.0,635.87,1.74000000000001,1.0,1.0,1.0
55,1.0,640.8,0.0,3.0,635.87,4.92999999999995,-1.0,0.0,1.0
56,,,,,650.64,,,,
58,,,,,673.44,,,,
59,,,,,686.97,,,,
