TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
1,2.0,10.69,0.0,,,,0.0,0.0,1.0
1,1.0,20.32,0.0,,,,0.0,0.0,1.0
1,1.0,20.6,0.0599999999999987,,,,0.0,0.0,1.0
1,2.0,22.91,0.0,,,,0.0,0.0,0.0
1,2.0,23.05,0.0500000000000007,,,,0.0,0.0,0.0
1,2.0,25.27,0.0100000000000016,,,,0.0,0.0,1.0
1,1.0,25.3,0.0,,,,0.0,0.0,0.0
1,2.0,39.9,0.0600000000000023,,,,0.0,0.0,0.0
1,2.0,40.19,0.0500000000000043,,,,0.0,0.0,0.0
1,1.0,42.68,0.0,,,,0.0,0.0,0.0
1,1.0,47.04,0.0,,,,0.0,0.0,1.0
6,1.0,58.71,0.0,3.0,58.35,0.359999999999999,1.0,0.0,1.0
6,2.0,59.01,0.0,3.0,58.35,0.659999999999997,1.0,1.0,0.0
6,1.0,71.03,0.019999999999996,3.0,58.35,12.68,-1.0,0.0,0.0
6,1.0,75.1,0.0,3.0,58.35,16.75,-1.0,0.0,1.0
8,,,,,81.35,,,,
8,,,,,81.35,,,,
9,2.0,93.78,0.0,3.0,92.83,0.950000000000003,1.0,0.0,0.0
9,2.0,97.34,0.0799999999999983,3.0,92.83,4.51000000000001,-2.0,0.0,0.0
9,1.0,100.63,0.0100000000000051,3.0,92.83,7.8,1.0,1.0,0.0
9,1.0,101.5,0.0,3.0,92.83,8.67,-1.0,0.0,0.0
10,2.0,109.91,0.0,3.0,106.01,3.89999999999999,1.0,0.0,0.0
10,1.0,110.08,0.0100000000000051,3.0,106.01,4.06999999999999,1.0,1.0,1.0
10,2.0,112.93,0.0,3.0,106.01,6.92,-1.0,0.0,0.0
10,1.0,117.41,0.0100000000000051,3.0,106.01,11.4,-1.0,0.0,0.0
10,1.0,125.16,0.0,3.0,106.01,19.15,-1.0,0.0,1.0
10,2.0,128.63,0.0,3.0,106.01,22.62,-1.0,0.0,0.0
