TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,CoopTimeLimit,RatID
109,1,1378.98,0,,1.5,,0,1,0,KL006R-KL006G,1.25,0.0
109,1,1379.4,0,,1.92000000000007,,0,-1,0,KL006R-KL006G,1.25,0.0
109,1,1379.95,0,,2.47000000000003,,0,-1,0,KL006R-KL006G,1.25,0.0
110,2,1425.79,0,,39.52,,0,1,0,KL006R-KL006G,1.25,0.0
111,1,1436.35,0,,0.9699999999998,,0,1,0,KL006R-KL006G,1.25,0.0
112,1,1473.0,0,,25.3599999999999,,0,1,0,KL006R-KL006G,1.25,0.0
112,1,1474.25,0,,26.6099999999999,,0,-1,0,KL006R-KL006G,1.25,0.0
113,1,1484.52,0,,0.730000000000018,,0,1,0,KL006R-KL006G,1.25,0.0
113,1,1485.28,0,,1.49000000000001,,0,-1,0,KL006R-KL006G,1.25,0.0
114,2,1496.9,0,,1.09000000000015,,0,1,0,KL006R-KL006G,1.25,1.0
114,2,1498.57,0,,2.75999999999999,,0,-1,0,KL006R-KL006G,1.25,1.0
114,2,1498.81,0,,3.0,,0,-1,0,KL006R-KL006G,1.25,1.0
115,1,1522.21,0,,14.1200000000001,,0,1,0,KL006R-KL006G,1.25,0.0
115,1,1523.08,0,,14.99,,0,-1,0,KL006R-KL006G,1.25,0.0
115,1,1523.38,0,,15.2900000000002,,0,-1,0,KL006R-KL006G,1.25,0.0
116,2,1532.91,0,,0.910000000000082,,0,1,0,KL006R-KL006G,1.25,1.0
117,1,1543.92,0,,0.920000000000073,,0,1,0,KL006R-KL006G,1.25,0.0
117,1,1544.62,0,,1.61999999999989,,0,-1,0,KL006R-KL006G,1.25,0.0
118,2,1551.76,0,,0.849999999999909,,0,1,0,KL006R-KL006G,1.25,1.0
118,2,1552.06,0,,1.14999999999986,,0,-1,0,KL006R-KL006G,1.25,1.0
119,1,1560.6,3,1562.14,0.75,1560.9,1,1,0,KL006R-KL006G,1.25,0.0
119,2,1560.89,3,1562.14,1.04000000000019,1560.9,1,1,1,KL006R-KL006G,1.25,1.0
120,2,1580.22,3,1583.48,6.17000000000007,1581.34,1,1,0,KL006R-KL006G,1.25,1.0
120,1,1581.32,3,1583.48,7.26999999999998,1581.34,1,1,1,KL006R-KL006G,1.25,0.0
121,2,1604.12,0,,12.4699999999998,,0,1,0,KL006R-KL006G,1.25,1.0
122,2,1611.48,0,,0.870000000000118,,0,1,0,KL006R-KL006G,1.25,1.0
122,2,1611.73,0,,1.12000000000012,,0,-1,0,KL006R-KL006G,1.25,1.0
123,2,1618.67,0,,0.900000000000091,,0,1,0,KL006R-KL006G,1.25,1.0
123,2,1618.93,0,,1.16000000000008,,0,-1,0,KL006R-KL006G,1.25,1.0
124,2,1628.35,0,,0.990000000000009,,0,1,0,KL006R-KL006G,1.25,1.0
124,2,1628.73,0,,1.37000000000012,,0,-1,0,KL006R-KL006G,1.25,1.0
125,2,1636.44,0,,0.799999999999955,,0,1,0,KL006R-KL006G,1.25,1.0
125,2,1636.68,0,,1.03999999999996,,0,-1,0,KL006R-KL006G,1.25,1.0
126,2,1648.42,0,,0.8900000000001,,0,1,0,KL006R-KL006G,1.25,1.0
126,2,1648.81,0,,1.27999999999997,,0,-1,0,KL006R-KL006G,1.25,1.0
127,2,1659.68,0,,0.970000000000027,,0,1,0,KL006R-KL006G,1.25,1.0
128,2,1666.95,3,1668.6,0.980000000000018,1667.31,1,1,0,KL006R-KL006G,1.25,1.0
128,1,1667.29,3,1668.6,1.31999999999994,1667.31,1,1,1,KL006R-KL006G,1.25,0.0
128,2,1667.51,3,1668.6,1.53999999999996,1667.31,1,-2,0,KL006R-KL006G,1.25,1.0
128,2,1668.0,3,1668.6,2.02999999999997,1667.31,1,-2,0,KL006R-KL006G,1.25,1.0
