TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
41,2.0,599.34,0.0099999999999909,3.0,501.74,97.6,-1.0,0.0,
41,1.0,601.21,0.0,3.0,501.74,99.47,-1.0,0.0,
41,2.0,606.7,0.0,3.0,501.74,104.96,-1.0,0.0,
41,1.0,610.3,0.0,3.0,501.74,108.56,-1.0,0.0,
41,1.0,620.13,0.07000000000005,3.0,501.74,118.39,-1.0,0.0,
41,1.0,623.16,0.07000000000005,3.0,501.74,121.42,-1.0,0.0,
41,1.0,627.88,0.0,3.0,501.74,126.14,-1.0,0.0,
41,1.0,629.35,0.0399999999999636,3.0,501.74,127.61,-1.0,0.0,
41,1.0,631.38,0.0,3.0,501.74,129.64,-1.0,0.0,
41,1.0,633.86,0.0099999999999909,3.0,501.74,132.12,-1.0,0.0,
41,1.0,635.79,0.0,3.0,501.74,134.05,-1.0,0.0,
41,1.0,637.24,0.0,3.0,501.74,135.5,-1.0,0.0,
41,2.0,645.15,0.0,3.0,501.74,143.41,-1.0,0.0,
41,1.0,645.21,0.0,3.0,501.74,143.47,-1.0,0.0,
41,1.0,647.17,0.0099999999999909,3.0,501.74,145.43,-1.0,0.0,
41,1.0,654.08,0.0,3.0,501.74,152.34,-1.0,0.0,
41,1.0,672.68,0.0,3.0,501.74,170.94,-1.0,0.0,
41,2.0,674.38,0.0600000000000591,3.0,501.74,172.64,-1.0,0.0,
41,1.0,694.92,0.0,3.0,501.74,193.18,-1.0,0.0,
41,1.0,703.99,0.0,3.0,501.74,202.25,-1.0,0.0,
41,1.0,723.33,0.0,3.0,501.74,221.59,-1.0,0.0,
41,1.0,742.68,0.0,3.0,501.74,240.94,-1.0,0.0,
41,1.0,747.89,0.0,3.0,501.74,246.15,-1.0,0.0,
41,2.0,774.33,0.0,3.0,501.74,272.59,-1.0,0.0,
41,1.0,778.14,0.0,3.0,501.74,276.4,-1.0,0.0,
41,2.0,815.91,0.0,3.0,501.74,314.17,-1.0,0.0,
41,2.0,816.61,0.0099999999999909,3.0,501.74,314.87,-1.0,0.0,
41,1.0,831.02,0.0,3.0,501.74,329.28,-1.0,0.0,
41,2.0,832.04,0.0099999999999909,3.0,501.74,330.3,-1.0,0.0,
41,2.0,832.41,0.07000000000005,3.0,501.74,330.67,-1.0,0.0,
41,1.0,836.99,0.0599999999999454,3.0,501.74,335.25,-1.0,0.0,
41,1.0,839.47,0.0,3.0,501.74,337.73,-1.0,0.0,
41,1.0,840.3,0.0400000000000773,3.0,501.74,338.56,-1.0,0.0,
41,1.0,842.16,0.0,3.0,501.74,340.42,-1.0,0.0,
41,1.0,843.74,0.0,3.0,501.74,342.0,-1.0,0.0,
41,1.0,847.08,0.0,3.0,501.74,345.34,-1.0,0.0,
41,1.0,852.91,0.0,3.0,501.74,351.17,-1.0,0.0,
41,2.0,860.06,0.0,3.0,501.74,358.32,-1.0,0.0,
69,,,,,866.35,,,,
70,2.0,882.01,0.0,3.0,880.81,1.20000000000005,1.0,0.0,
70,1.0,885.91,0.0,3.0,880.81,5.10000000000002,1.0,1.0,
71,1.0,903.4,0.0,3.0,890.5,12.9,1.0,0.0,
71,1.0,930.84,0.0,3.0,890.5,40.34,-2.0,0.0,
71,1.0,949.61,0.0,3.0,890.5,59.11,-2.0,0.0,
71,1.0,952.47,0.0199999999999818,3.0,890.5,61.97,-2.0,0.0,
71,1.0,975.9,0.0099999999999909,3.0,890.5,85.4,-2.0,0.0,
71,2.0,997.16,0.0,3.0,890.5,106.66,1.0,1.0,
80,2.0,1005.44,0.0099999999999909,3.0,1003.84,1.60000000000002,1.0,0.0,
80,2.0,1008.43,0.0,3.0,1003.84,4.58999999999992,-2.0,0.0,
80,2.0,1008.76,0.0800000000000409,3.0,1003.84,4.91999999999996,-2.0,0.0,
80,2.0,1010.6,0.0,3.0,1003.84,6.75999999999999,-2.0,0.0,
80,1.0,1032.16,0.0099999999999909,3.0,1003.84,28.3200000000001,1.0,1.0,
80,1.0,1040.81,0.0,3.0,1003.84,36.9699999999999,-1.0,0.0,
80,1.0,1082.97,0.0,3.0,1003.84,79.13,-1.0,0.0,
80,1.0,1093.65,0.0299999999999727,3.0,1003.84,89.8100000000001,-1.0,0.0,
80,2.0,1127.0,0.0,3.0,1003.84,123.16,-1.0,0.0,
80,1.0,1132.42,0.0,3.0,1003.84,128.58,-1.0,0.0,
80,1.0,1139.51,0.0,3.0,1003.84,135.67,-1.0,0.0,
80,1.0,1178.95,0.0,3.0,1003.84,175.11,-1.0,0.0,
80,1.0,1185.16,0.0,3.0,1003.84,181.32,-1.0,0.0,
80,1.0,1186.34,0.0099999999999909,3.0,1003.84,182.5,-1.0,0.0,
80,1.0,1202.32,0.0,3.0,1003.84,198.48,-1.0,0.0,
80,1.0,1207.84,0.0,3.0,1003.84,204.0,-1.0,0.0,
80,1.0,1209.36,0.0500000000001819,3.0,1003.84,205.52,-1.0,0.0,
80,1.0,1216.21,0.0,3.0,1003.84,212.37,-1.0,0.0,
80,1.0,1216.83,0.0,3.0,1003.84,212.99,-1.0,0.0,
80,1.0,1247.31,0.0099999999999909,3.0,1003.84,243.47,-1.0,0.0,
