TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
145,1.0,1880.1,0.0,3.0,1872.83,7.26999999999998,1.0,0.0,1.0
145,2.0,1892.92,0.0,3.0,1872.83,20.0900000000001,1.0,1.0,1.0
156,2.0,2027.89,0.0,3.0,2026.92,0.970000000000027,1.0,0.0,0.0
156,1.0,2030.95,0.0,3.0,2026.92,4.02999999999997,1.0,1.0,1.0
156,2.0,2211.31,0.0,3.0,2026.92,184.39,-1.0,0.0,1.0
156,2.0,2434.26,0.0,3.0,2026.92,407.34,-1.0,0.0,
156,2.0,2439.53,0.0,3.0,2026.92,412.61,-1.0,0.0,0.0
184,,,,,2525.18,,,,
184,,,,,2525.18,,,,
187,2.0,2559.33,0.0,3.0,2558.39,0.940000000000055,1.0,0.0,0.0
187,1.0,2560.47,0.0,3.0,2558.39,2.07999999999993,1.0,1.0,1.0
187,1.0,2563.11,0.0,3.0,2558.39,4.72000000000025,-1.0,0.0,1.0
187,2.0,2563.25,0.0300000000002001,3.0,2558.39,4.86000000000013,-1.0,0.0,0.0
187,1.0,2563.56,0.0,3.0,2558.39,5.17000000000007,-1.0,0.0,1.0
187,1.0,2565.37,0.0,3.0,2558.39,6.98000000000002,-1.0,0.0,1.0
187,1.0,2663.53,0.0,3.0,2558.39,105.14,-1.0,0.0,0.0
187,1.0,2664.51,0.0,3.0,2558.39,106.12,-1.0,0.0,0.0
187,2.0,2831.88,0.0,3.0,2558.39,273.49,-1.0,0.0,1.0
187,2.0,2976.58,0.0300000000002001,3.0,2558.39,418.19,-1.0,0.0,0.0
187,2.0,3284.34,0.0,3.0,2558.39,725.95,-1.0,0.0,1.0
199,,,,,3332.39,,,,
199,,,,,3332.39,,,,
202,2.0,3368.49,0.0,3.0,3367.71,0.779999999999745,1.0,0.0,
202,1.0,3370.97,0.0,3.0,3367.71,3.25999999999976,1.0,1.0,1.0
202,1.0,3380.03,0.0,3.0,3367.71,12.3200000000002,-1.0,0.0,1.0
