TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,RatID
53,1,581.82,0,,5.44000000000005,,0,-1,0,KL005Y-KL005B,0.0
53,1,582.06,0,,5.67999999999995,,0,-1,0,KL005Y-KL005B,0.0
53,2,582.16,0,,5.77999999999997,,0,1,1,KL005Y-KL005B,1.0
53,1,582.23,0,,5.85000000000002,,0,-2,0,KL005Y-KL005B,0.0
54,1,591.35,0,,3.17000000000007,,0,1,0,KL005Y-KL005B,0.0
54,1,592.31,0,,4.13,,0,-1,0,KL005Y-KL005B,0.0
54,1,592.5,0,,4.32000000000005,,0,-1,0,KL005Y-KL005B,0.0
54,1,592.67,0,,4.49000000000001,,0,-1,0,KL005Y-KL005B,0.0
55,1,600.32,0,,1.32000000000005,,0,1,0,KL005Y-KL005B,0.0
55,1,600.74,0,,1.74000000000001,,0,-1,0,KL005Y-KL005B,0.0
55,1,601.31,0,,2.30999999999995,,0,-1,0,KL005Y-KL005B,0.0
55,1,601.84,0,,2.84000000000003,,0,-1,0,KL005Y-KL005B,0.0
56,1,608.05,0,,0.67999999999995,,0,1,0,KL005Y-KL005B,0.0
56,1,608.23,0,,0.860000000000014,,0,-1,0,KL005Y-KL005B,0.0
57,2,618.47,3,620.64,0.670000000000073,619.37,1,1,0,KL005Y-KL005B,1.0
57,2,618.74,3,620.64,0.940000000000055,619.37,1,-1,0,KL005Y-KL005B,1.0
57,1,619.34,3,620.64,1.54000000000008,619.37,1,1,1,KL005Y-KL005B,0.0
58,2,629.5,3,630.88,0.690000000000055,629.76,1,1,0,KL005Y-KL005B,1.0
58,1,629.75,3,630.88,0.940000000000055,629.76,1,1,1,KL005Y-KL005B,0.0
58,2,629.79,3,630.88,0.980000000000018,629.76,1,-2,0,KL005Y-KL005B,1.0
59,2,639.27,0,,0.639999999999986,,0,1,0,KL005Y-KL005B,1.0
59,2,639.55,0,,0.919999999999959,,0,-1,0,KL005Y-KL005B,1.0
60,2,649.0,0,,0.67999999999995,,0,1,0,KL005Y-KL005B,1.0
60,2,649.46,0,,1.13999999999999,,0,-1,0,KL005Y-KL005B,1.0
60,1,650.06,0,,1.7399999999999,,0,1,1,KL005Y-KL005B,0.0
61,1,655.92,0,,0.870000000000005,,0,1,0,KL005Y-KL005B,0.0
61,1,656.75,0,,1.70000000000005,,0,-1,0,KL005Y-KL005B,0.0
62,2,666.78,3,668.84,0.709999999999923,666.82,1,1,0,KL005Y-KL005B,1.0
62,1,666.81,3,668.84,0.739999999999895,666.82,1,1,1,KL005Y-KL005B,0.0
62,2,667.1,3,668.84,1.02999999999997,666.82,1,-2,0,KL005Y-KL005B,1.0
63,2,676.17,3,678.79,0.659999999999968,676.97,1,1,0,KL005Y-KL005B,1.0
63,2,676.66,3,678.79,1.14999999999998,676.97,1,-1,0,KL005Y-KL005B,1.0
63,1,676.95,3,678.79,1.44000000000005,676.97,1,1,1,KL005Y-KL005B,0.0
64,1,689.8,3,691.22,0.569999999999936,689.9,1,1,0,KL005Y-KL005B,0.0
64,2,689.88,3,691.22,0.649999999999977,689.9,1,1,1,KL005Y-KL005B,1.0
64,2,690.1,3,691.22,0.870000000000005,689.9,1,-2,0,KL005Y-KL005B,1.0
64,1,690.83,3,691.22,1.60000000000002,689.9,1,-2,0,KL005Y-KL005B,0.0
65,2,701.9,3,703.9,1.07999999999993,702.48,1,1,0,KL005Y-KL005B,1.0
65,1,702.46,3,703.9,1.63999999999999,702.48,1,1,1,KL005Y-KL005B,0.0
65,1,702.78,3,703.9,1.95999999999992,702.48,1,-2,0,KL005Y-KL005B,0.0
66,2,737.61,0,,0.700000000000045,,0,1,0,KL005Y-KL005B,1.0
66,2,738.19,0,,1.28000000000009,,0,-1,0,KL005Y-KL005B,1.0
67,1,747.61,0,,0.75,,0,1,0,KL005Y-KL005B,0.0
68,2,759.2,0,,0.6400000000001,,0,1,0,KL005Y-KL005B,1.0
69,2,768.74,0,,0.690000000000055,,0,1,0,KL005Y-KL005B,
69,2,770.01,0,,1.96000000000004,,0,-1,0,KL005Y-KL005B,1.0
70,1,778.34,3,780.57,0.75,778.8,1,1,0,KL005Y-KL005B,0.0
70,2,778.78,3,780.57,1.18999999999994,778.8,1,1,1,KL005Y-KL005B,1.0
70,1,779.24,3,780.57,1.64999999999998,778.8,1,-2,0,KL005Y-KL005B,0.0
71,2,791.56,3,793.64,0.659999999999968,791.82,1,1,0,KL005Y-KL005B,1.0
71,1,791.79,3,793.64,0.889999999999986,791.82,1,1,1,KL005Y-KL005B,0.0
71,2,791.96,3,793.64,1.06000000000006,791.82,1,-2,0,KL005Y-KL005B,1.0
72,2,802.43,0,,0.659999999999968,,0,1,0,KL005Y-KL005B,1.0
72,1,803.71,0,,1.94000000000005,,0,1,1,KL005Y-KL005B,0.0
73,2,814.49,0,,3.50999999999999,,0,1,0,KL005Y-KL005B,1.0
73,2,815.4,0,,4.41999999999996,,0,-1,0,KL005Y-KL005B,1.0
73,1,816.04,0,,5.05999999999995,,0,1,1,KL005Y-KL005B,0.0
74,1,821.45,0,,0.810000000000059,,0,1,0,KL005Y-KL005B,0.0
75,2,828.84,3,831.76,0.639999999999986,829.74,1,1,0,KL005Y-KL005B,1.0
75,2,829.08,3,831.76,0.879999999999995,829.74,1,-1,0,KL005Y-KL005B,1.0
75,1,829.72,3,831.76,1.51999999999998,829.74,1,1,1,KL005Y-KL005B,0.0
76,2,839.47,0,,0.660000000000082,,0,1,0,KL005Y-KL005B,1.0
76,2,839.62,0,,0.810000000000059,,0,-1,0,KL005Y-KL005B,1.0
77,1,849.4,0,,0.779999999999973,,0,1,0,KL005Y-KL005B,0.0
77,1,850.0,0,,1.38,,0,-1,0,KL005Y-KL005B,0.0
77,1,850.32,0,,1.70000000000005,,0,-1,0,KL005Y-KL005B,0.0
77,1,850.75,0,,2.13,,0,-1,0,KL005Y-KL005B,0.0
78,2,857.62,3,858.84,0.669999999999959,857.72,1,1,0,KL005Y-KL005B,1.0
78,1,857.7,3,858.84,0.75,857.72,1,1,1,KL005Y-KL005B,0.0
78,2,858.04,3,858.84,1.08999999999992,857.72,1,-2,0,KL005Y-KL005B,1.0
79,2,873.08,0,,0.650000000000091,,0,1,0,KL005Y-KL005B,1.0
79,2,873.3,0,,0.870000000000005,,0,-1,0,KL005Y-KL005B,1.0
79,2,873.48,0,,1.05000000000007,,0,-1,0,KL005Y-KL005B,1.0
79,1,874.14,0,,1.71000000000004,,0,1,1,KL005Y-KL005B,0.0
80,2,881.98,0,,0.850000000000023,,0,1,0,KL005Y-KL005B,1.0
80,2,883.23,0,,2.10000000000002,,0,-1,0,KL005Y-KL005B,1.0
81,2,890.71,3,893.05,0.680000000000064,891.43,1,1,0,KL005Y-KL005B,1.0
81,2,891.08,3,893.05,1.05000000000007,891.43,1,-1,0,KL005Y-KL005B,1.0
81,1,891.42,3,893.05,1.38999999999999,891.43,1,1,1,KL005Y-KL005B,0.0
81,1,891.65,3,893.05,1.62,891.43,1,-2,0,KL005Y-KL005B,0.0
81,2,891.74,3,893.05,1.71000000000004,891.43,1,-2,0,KL005Y-KL005B,1.0
82,2,915.03,0,,1.13999999999999,,0,1,0,KL005Y-KL005B,1.0
82,2,916.38,0,,2.49000000000001,,0,-1,0,KL005Y-KL005B,1.0
83,1,925.46,0,,2.58000000000004,,0,1,0,KL005Y-KL005B,
83,1,926.55,0,,3.66999999999996,,0,-1,0,KL005Y-KL005B,1.0
84,1,940.14,0,,3.63,,0,1,0,KL005Y-KL005B,0.0
84,1,941.74,0,,5.23000000000002,,0,-1,0,KL005Y-KL005B,0.0
85,2,946.85,0,,0.659999999999968,,0,1,0,KL005Y-KL005B,1.0
86,1,961.78,3,963.83,6.67999999999995,962.66,1,1,0,KL005Y-KL005B,0.0
86,2,962.64,3,963.83,7.53999999999996,962.66,1,1,1,KL005Y-KL005B,1.0
86,1,962.91,3,963.83,7.80999999999995,962.66,1,-2,0,KL005Y-KL005B,0.0
87,2,981.9,3,983.27,0.639999999999986,982.0,1,1,0,KL005Y-KL005B,1.0
87,1,981.98,3,983.27,0.720000000000027,982.0,1,1,1,KL005Y-KL005B,0.0
