vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,dividers
091724_Cam1_TrNum8_Coop_KL003G-KL006R,091724_FiberPho_KL003G-KL006_TimeOut,multi,test,True,KL003G-KL006R,0.1339652548820694,0.1363999492772001,True,0.0024093329951813,True,True,coop,UF,True,transparent
091724_Cam2_TrNum14_Coop_KL004G-KL002Y,091724_FiberPho_KL004G-KL002_TimeOut,multi,test,True,KL004G-KL002Y,0.1053141287505282,0.107747570080293,True,0.0008980138047612,True,True,coop,UF,True,transparent
091724_Cam2_TrNum11_Coop_KL004G-KL006R,091724_FiberPho_KL004G-KL002_TimeOut,multi,test,True,KL004G-KL006R,0.0939662761562944,0.0991839913320241,True,0.0011613733324304,True,True,coop,UF,True,transparent
091824_Cam1_TrNum8_Coop_KL006G-KL006R,091824_FiberPho_KL006G-KL003_TimeOut,multi,test,True,KL006G-KL006R,0.1121427150341534,0.1158432256780953,True,0.0020724185953975,True,True,coop,TP,True,transparent
091824_Cam1_TrNum14_Coop_KL006G-KL003B,091824_FiberPho_KL006G-KL003_TimeOut,multi,test,False,KL006G-KL003B,-1.0,-1.0,False,-1.0,True,True,coop,UF,True,transparent
091824_Cam2_TrNum12_Coop_KL008G-KL008B,091824_FiberPho_KL008G-KL001_TimeOut,multi,test,False,KL008G-KL008B,-1.0,-1.0,False,-1.0,True,True,coop,TP,True,transparent
091824_Cam2_TrNum8_Coop_KL008G-KL003B,091824_FiberPho_KL008G-KL001_TimeOut,multi,test,False,KL008G-KL003B,-1.0,-1.0,False,-1.0,True,True,coop,UF,True,transparent
091924_Cam1_TrNum14_Coop_KL003B-KL003G,091924_FiberPho_KL003B-KL004_TimeOut,multi,test,False,KL003B-KL003G,-1.0,-1.0,False,-1.0,True,True,coop,TP,True,transparent
091924_Cam1_TrNum8_Coop_KL003B-KL001Y,091924_FiberPho_KL003B-KL004_TimeOut,multi,test,True,KL003B-KL001Y,0.1619999027757522,0.1814253074716834,True,0.0031573574449467,True,True,coop,UF,True,transparent
091924_Cam1_TrNum10_Coop_KL003B-KL004G,091924_FiberPho_KL003B-KL004_TimeOut,multi,test,False,KL003B-KL004G,-1.0,-1.0,False,-1.0,True,True,coop,UF,True,transparent
092424_Cam1_TrNum8_Coop_KL002B-KL002Y,092424_FiberPho_KL002B-KL001_TimeOut,multi,test,True,KL002B-KL002Y,0.0768648579308575,0.0790327753190943,True,0.0002309024437175,True,True,coop,TP,True,transparent
092424_Cam1_TrNum14_Coop_KL002B-KL006R,092424_FiberPho_KL002B-KL001_TimeOut,multi,test,True,KL002B-KL006R,0.1370663941094261,0.1386871362716672,True,0.0025437516947915,True,True,coop,UF,True,transparent
