rat0_x,rat0_y,rat1_x,rat1_y
130.43539428710938,430.481201171875,1010.1725151044282,129.8396352537676
130.38674926757812,426.51165771484375,991.4752176573044,135.65681488377575
128.69923400878906,420.36260986328125,966.3839721679688,152.5020294189453
128.65977478027344,418.58392333984375,946.4442749023438,150.66387939453125
126.53160858154297,420.34661865234375,938.6747436523438,150.4643096923828
126.4985580444336,422.560302734375,944.47343298038,149.476748525705
126.601806640625,418.6368713378906,934.108012987793,151.25851724798147
126.44269561767578,418.4095458984375,934.4369506835938,150.34628295898438
126.57009887695312,418.3113708496094,930.4195556640625,152.43397521972656
126.66694641113281,416.49920654296875,914.402587890625,160.3829345703125
128.39065551757812,416.47064208984375,892.5597534179688,160.37887573242188
130.5157470703125,416.5247802734375,870.5925903320312,160.5900421142578
130.42764282226562,418.36224365234375,838.592529296875,158.42112731933594
130.66546630859375,418.6153564453125,798.6608276367188,150.35769653320312
132.47189331054688,420.62261962890625,752.40576171875,150.7173614501953
134.64334106445312,420.48223876953125,706.4324951171875,148.38279724121094
134.65335083007812,418.43402099609375,658.44677734375,142.3917236328125
132.62664794921875,416.3963928222656,612.545654296875,136.55162048339844
134.59091186523438,418.34228515625,564.683349609375,134.38243103027344
136.45465087890625,418.3729248046875,506.31622314453125,140.5915985107422
136.5269775390625,418.3251953125,446.6146545410156,144.40750122070312
138.58738708496094,416.416748046875,386.52862548828125,152.50595092773438
144.48178100585938,412.43115234375,334.56768798828125,164.50660705566406
142.63107299804688,406.6593017578125,290.5357971191406,172.38345336914062
142.62130737304688,406.3290710449219,252.65696716308594,180.5367431640625
150.5508270263672,402.42181396484375,204.54498291015625,198.58750915527344
182.50180053710938,396.5013122558594,160.4267120361328,212.42745971679688
198.5352325439453,390.62078857421875,150.55630493164062,224.43397521972656
202.55226135253906,396.3321533203125,152.51248168945312,232.5826416015625
196.5830841064453,404.4496765136719,152.5372314453125,238.5830535888672
186.40341186523438,412.6434631347656,146.59396362304688,244.50767517089844
174.58908081054688,420.6802978515625,142.43307495117188,248.38320922851562
160.39306640625,430.3262634277344,138.46527099609375,242.49729919433594
148.54010009765625,432.5224609375,138.66220092773438,240.31971740722656
148.4993896484375,428.3720703125,136.653564453125,238.28147888183594
148.52597045898438,426.3560791015625,138.5371856689453,236.43470764160156
148.64852905273438,418.56072998046875,146.42910766601562,238.38644409179688
144.37966918945312,412.30682373046875,148.4875030517578,240.5689239501953
140.50137329101562,410.56298828125,146.51885986328125,238.56085205078125
140.55125427246094,412.4224853515625,146.5365753173828,238.47398376464844
136.3920440673828,416.4173278808594,142.66761779785156,242.36875915527344
138.47061157226562,418.47906494140625,146.55734252929688,238.44403076171875
138.4539337158203,420.487060546875,142.59129333496094,242.46983337402344
138.389404296875,420.5214538574219,142.54730224609375,242.4331817626953
140.5628662109375,420.4645690917969,142.49264526367188,242.3924560546875
140.4134521484375,420.61444091796875,142.467041015625,242.46400451660156
138.67965698242188,420.5440673828125,140.42642211914062,242.4562530517578
138.44522094726562,420.57244873046875,138.6284942626953,242.4282989501953
140.35379028320312,420.49981689453125,140.51803588867188,244.5079345703125
138.58096313476562,422.42486572265625,138.43649291992188,242.524169921875
136.64157104492188,422.3724365234375,136.53367614746094,240.43911743164062
138.44415283203125,424.36029052734375,136.4508056640625,240.40567016601562
136.59539794921875,422.5573425292969,136.64732360839844,238.60340881347656
134.37802124023438,422.37060546875,132.5465087890625,238.55262756347656
136.31781005859375,422.3652038574219,138.5294952392578,238.51881408691406
134.4228973388672,424.34698486328125,134.47659301757812,238.51434326171875
134.31173706054688,422.70623779296875,132.64459228515625,234.50502014160156
134.6064910888672,424.61004638671875,128.46417236328125,220.5731964111328
134.50262451171875,424.574951171875,128.6278076171875,214.47315979003906
134.29550170898438,424.54193115234375,126.51783752441406,212.52859497070312
136.4414520263672,424.49530029296875,124.44189453125,212.53907775878906
134.57345581054688,426.43719482421875,118.63716125488281,208.46282958984375
132.64642333984375,426.4658203125,112.5567626953125,208.5503387451172
132.42367553710938,426.39434814453125,110.6961898803711,208.59576416015625
132.39137268066406,426.37481689453125,104.59418487548828,204.49342346191406
132.53167724609375,426.448974609375,104.49939727783203,204.5930938720703
130.51278686523438,428.45819091796875,104.4267578125,202.5947723388672
130.50567626953125,428.4819030761719,98.55194091796875,196.50167846679688
130.5024871826172,426.57666015625,96.37348175048828,196.64620971679688
130.48873901367188,426.62115478515625,98.32867431640625,196.55992126464844
130.49020385742188,428.59783935546875,98.33114624023438,196.50653076171875
130.40017700195312,426.52197265625,98.30497741699219,196.44847106933594
130.3119659423828,428.49212646484375,98.35472869873047,194.46942138671875
130.60650634765625,428.54351806640625,100.36656188964844,196.4217987060547
132.46249389648438,436.42462158203125,98.46524047851562,196.4217987060547
134.43612670898438,434.4368896484375,98.46076965332031,196.4676513671875
148.28744506835938,454.66229248046875,98.52824401855469,196.50064086914062
158.4505157470703,480.38934326171875,100.55147552490234,196.49383544921875
178.2511749267578,508.63232421875,100.53217315673828,196.49392700195312
194.5980682373047,532.5336303710938,98.5748291015625,196.4794921875
178.62362670898438,534.5037841796875,100.49038696289062,196.45823669433594
168.4280242919922,528.3633422851562,100.50259399414062,196.43112182617188
152.39053344726562,524.4822998046875,100.49325561523438,196.4755859375
146.3579864501953,524.347900390625,98.41983032226562,192.55406188964844
152.49740600585938,530.6104736328125,104.6284408569336,184.55075073242188
178.61048889160156,538.4683837890625,122.60830688476562,162.51780700683594
208.29373168945312,546.6341552734375,144.54393005371094,150.52224731445312
244.5216827392578,550.5596313476562,174.53005981445312,144.6705322265625
278.38629150390625,558.6021118164062,173.97084115411576,138.9285926013483
310.49017333984375,562.4027099609375,208.46250915527344,120.4185562133789
336.6062927246094,554.6005859375,216.64816284179688,118.52973175048828
374.5753173828125,546.4074096679688,216.36349487304688,118.47090911865234
416.45770263671875,544.3681640625,210.54373168945312,112.56578826904297
456.4247741699219,544.5537109375,204.56939697265625,114.53501892089844
504.6075134277344,542.3910522460938,192.3629608154297,116.54205322265625
552.4246826171875,538.3799438476562,180.36398315429688,114.54875183105469
594.6875,534.524658203125,168.59759521484375,114.47994232177734
644.5916137695312,534.4208984375,164.58705139160156,112.28070831298828
698.6629638671875,532.5342407226562,162.55538940429688,110.44525909423828
748.4550170898438,530.4920654296875,160.6385955810547,110.45967102050781
806.4226684570312,526.453369140625,160.69100952148438,110.5078353881836
