vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,dividers
090924_Cam1_TrNum10_Coop_KL007G-KL002Y,090924_FiberPho_KL007G-KL002_TimeOut,multi,test,True,KL007G-KL002Y,0.1215540784253104,0.1281908589684134,True,0.0011361879734116,True,True,coop,UF,True,transparent
090924_Cam2_TrNum14_Coop_KL008B-KL002Y,090924_FiberPho_KL008B-KL003_TimeOut,multi,test,True,KL008B-KL002Y,0.0466842763798137,0.0507889614903378,True,0.0004014319477269,True,True,coop,UF,True,transparent
091024_Cam1_TrNum14_Coop_KL007Y-KL002B,091024_FiberPho_KL007Y-KL002_TimeOut,multi,test,True,KL007Y-KL002B,0.0744354160829364,0.0802745867189689,True,0.0009302325581395,True,True,coop,UF,True,transparent
091024_Cam1_TrNum10_Coop_KL007Y-KL002G,091024_FiberPho_KL007Y-KL002_TimeOut,multi,test,True,KL007Y-KL002G,0.2519794304615225,0.270636725412166,True,0.0079190139025272,True,True,coop,UF,True,transparent
091124_Cam1_TrNum14_Coop_KL002Y-KL005B,091124_FiberPho_KL002Y-KL005_TimeOut,multi,test,True,KL002Y-KL005B,0.1456251732043433,0.1532537223187967,True,0.0027120650996397,True,True,coop,UF,True,transparent
091124_Cam2_TrNum14_Coop_KL007Y-KL004G,091124_FiberPho_KL007Y-KL004_TimeOut,multi,test,True,KL007Y-KL004G,0.2227693856998993,0.230254279959718,True,0.0068781470292044,True,True,coop,UF,True,transparent
091224_Cam1_TrNum8_Coop_KL002B-KL005Y,091224_FiberPho_KL002B-KL005_TimeOut_NoTTL,multi,test,True,KL002B-KL005Y,0.0959668405365126,0.1071767883755588,True,0.0005122950819672,True,True,coop,UF,True,transparent
091324_Cam2_TrNum8_Coop_KL005Y-KL007G,091324_FiberPho_KL005Y_KL007_TimeOut,multi,test,True,KL005Y-KL007G,0.2173530696963076,0.2224492025344112,True,0.006540856456194,True,True,coop,UF,True,transparent
091324_Cam2_TrNum12_Coop_KL005Y-KL006R,091324_FiberPho_KL005Y_KL007_TimeOut,multi,test,True,KL005Y-KL006R,0.2329500253127938,0.2687495479858248,True,0.0045707673392637,True,True,coop,UF,True,transparent
091324_Cam1_TrNum12_Coop_KL006G-KL002Y,091324_FiberPho_KL006G-KL002_TimeOut,multi,test,True,KL006G-KL002Y,0.1851858645145512,0.1937637564196625,True,0.0078778429933969,True,True,coop,UF,True,transparent
091624_Cam2_TrNum8_Coop_KL003B-KL005Y,091624_FiberPho_KL003B-KL005_TimeOut,multi,test,True,KL003B-KL005Y,0.0500863557858376,0.0548976067110782,True,0.0001254214984784,True,True,coop,UF,True,transparent
