vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,dividers
052024_Cam2_TrNum7_Coop_EB027Y-EB029R,052024_EB027Y-029R-EB023B_TimeOut_VEH_BAD,multi,test,True,EB027Y-EB029R,0.2169660902762182,0.2311273298899618,True,0.0037693689647428,True,True,coop,TP,False,transparent
052124_Cam3_TrNum10_Coop_EB001R-EB031B,052124_EB001R-031B-003B_TimeOut_CNO,multi,test,True,EB001R-EB031B,0.0476173595989264,0.0491796222210968,True,0.0004469033270876,True,True,coop,TP,False,transparent
052124_Cam1_TrNum9_Coop_EB007R-EB005Y,052124_EB007R-005Y-023B_TimeOut_CNO,multi,test,True,EB007R-EB005Y,0.179065362761393,0.1839163542190097,True,0.0027985002512465,True,True,coop,TP,False,transparent
052124_Cam4_TrNum8_Coop_EB015R-EB011Y,052124_EB015R-011Y_019Y_TimeOut_CNO,multi,test,True,EB015R-EB011Y,0.1360655737704918,0.1454867965553743,True,0.0016808285411838,True,True,coop,TP,False,transparent
052124_Cam2_TrNum12_Coop_EB029R-EB027Y,052124_EB029R-027Y-033Y_TimeOut_CNO,multi,test,True,EB029R-EB027Y,0.2219031356721515,0.2312170133498913,True,0.0054858739521887,True,True,coop,TP,False,transparent
052324_Cam3_TrNum10_Coop_EB007R-EB005Y,052324_EB007R-005Y-033Y_TimeOut_VEH,multi,test,True,EB007R-EB005Y,0.1897138324127394,0.2017452109531084,True,0.0021330356093548,True,True,coop,TP,False,transparent
052324_Cam2_TrNum12_Coop_EB015R-EB011Y,052324_EB015R-011Y_023B_TimeOut_VEH,multi,test,True,EB015R-EB011Y,0.1182011297252933,0.1194998310239946,True,0.0013252546709795,True,True,coop,TP,False,transparent
052324_Cam4_TrNum12_Coop_EB029R-EB027Y,052324_EB029R-027Y-003B_TimeOut_VEH,multi,test,True,EB029R-EB027Y,0.1523785097192224,0.1635448164146868,True,0.002877969762419,True,True,coop,TP,False,transparent
052424_Cam1_TrNum11_Coop_EB005Y-EB007R,052424_EB005Y-007R-023B_TimeOut_CNO,multi,test,True,EB005Y-EB007R,0.1858417313728729,0.1886777906272372,True,0.0048488352882868,True,True,coop,TP,False,transparent
052424_Cam2_TrNum12_Coop_EB011Y-EB015R,052424_EB011Y-015R-003B_TimeOut_CNO,multi,test,True,EB011Y-EB015R,0.1222311289245157,0.1224649298597194,True,0.0012792251169004,True,True,coop,TP,False,transparent
052424_Cam3_TrNum12_Coop_EB027Y-EB029R,052424_EB027Y-029R-017B_TimeOut_CNO,multi,test,True,EB027Y-EB029R,0.123333681753249,0.133991846973973,True,0.001057454444096,True,True,coop,TP,False,transparent
052424_Cam4_TrNum12_Coop_EB031B-EB001R,052424_EB031B-001R-033Y_TimeOut_CNO,multi,test,True,EB031B-EB001R,0.0439476189251074,0.0444827497491574,True,0.0004052072345571,True,True,coop,TP,False,transparent
052824_Cam1_TrNum10_Coop_EB005Y-EB007R,052824_EB005Y-007R-017B_TimeOut_VEH,multi,test,True,EB005Y-EB007R,0.1557439318139707,0.1607837687604224,True,0.0024411710209375,True,True,coop,TP,False,transparent
052824_Cam4_TrNum12_Coop_EB011Y-EB015R,052824_EB011Y-015R-023B_TimeOut_VEH,multi,test,True,EB011Y-EB015R,0.1070706312259097,0.113320318366121,True,0.0008246984031636,True,True,coop,TP,False,transparent
052824_Cam2_TrNum11_Coop_EB027Y-EB029R,052824_EB027Y-029R-003B_TimeOut_VEH,multi,test,True,EB027Y-EB029R,0.1794093021912983,0.1896440222883044,True,0.0018203077633744,True,True,coop,TP,False,transparent
052824_Cam3_TrNum10_Coop_EB031B-EB001R,052824_EB031B-001R-019Y_TimeOut_VEH,multi,test,True,EB031B-EB001R,0.0388710163868503,0.040012063938876,True,0.0005755504172112,True,True,coop,TP,False,transparent
