SessionID,Date,RatPair,Familiarity,BarrierTransparency,FPS,EventType,AbsTime,TrialTime,Length_frames,RatID,Location_Rat0,Location_Rat1,X_Coord_Rat0,Y_Coord_Rat0,X_Coord_Rat1,Y_Coord_Rat1,Avg_InterRat_Distance,Avg_Gazing_±5s,Avg_Interactions_±5s,coopSucc,Hit
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,14.65,4.64,1,1.0,lev_bottom,lev_top,284.53448486328125,444.42449951171875,172.503662109375,212.35313415527344,257.697543382396,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,14.95,4.94,1,1.0,lev_bottom,lev_top,192.5657958984375,436.4749755859375,176.42823791503906,228.45904541015625,208.64095471542265,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,15.04,5.03,1,1.0,lev_bottom,lev_top,182.56980895996094,426.5192565917969,188.4599151611328,224.4844207763672,202.12067740344804,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,15.51,5.5,1,0.0,lev_bottom,lev_top,192.6595458984375,454.56683349609375,174.41175842285156,204.44029235839844,250.7912843965303,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,15.61,5.6,1,1.0,lev_bottom,lev_top,184.41799926757812,460.5941467285156,180.51803588867188,196.61448669433594,264.00846695914487,0.0,0.0,0.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,15.99,5.98,1,0.0,lev_bottom,lev_top,174.40394592285156,494.35546875,182.55621337890625,180.6188201904297,313.84254669191427,0.0,0.0,0.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,17.87,,0,1.0,mag_bottom,mag_top,1204.4774169921875,454.46881103515625,1228.4097900390625,216.41256713867188,239.25620940271799,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,17.96,,0,0.0,mag_bottom,mag_top,1212.507080078125,452.5997009277344,1236.3355712890625,208.674072265625,245.0867383429691,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,24.24,,0,1.0,lev_bottom,mag_top,176.40646362304688,438.62078857421875,1216.4930419921875,212.5745849609375,1064.3669370436135,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,26.57,,0,1.0,lev_bottom,mag_top,172.41876220703125,422.5972900390625,1216.5958251953125,208.61868286132812,1065.876438993074,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,28.65,1.08,1,0.0,lev_bottom,mag_top,184.55499267578125,416.39373779296875,1236.3717041015625,208.44168090820312,1072.1765024459125,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,28.92,1.35,1,0.0,lev_bottom,mag_top,196.6228485107422,448.3563232421875,1228.5665283203125,212.6155548095703,1058.5279723276649,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,29.38,1.81,1,0.0,lev_bottom,mag_top,178.60350036621094,462.4405517578125,1216.6361083984375,216.5108642578125,1066.7675972450766,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,30.24,2.67,1,0.0,lev_bottom,mag_top,194.4709930419922,474.6544189453125,1098.4410400390625,196.53353881835938,945.7870108171694,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,33.38,,0,1.0,mag_bottom,mag_top,1222.6168212890625,444.374267578125,1218.5120849609375,208.39767456054688,236.01229059628892,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,37.12,,0,1.0,lev_bottom,mag_top,184.5745849609375,440.61614990234375,1216.466552734375,212.3572998046875,1056.83638080984,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,39.56,,0,1.0,lev_bottom,mag_top,188.41751098632812,444.4490966796875,1216.4501953125,212.43402099609375,1053.8890811595584,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,40.52,0.82,1,0.0,lev_bottom,mag_top,180.3971710205078,442.6277160644531,1232.44482421875,208.4005889892578,1077.8063887627632,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,40.79,1.09,1,0.0,lev_bottom,mag_top,184.50379943847656,452.56341552734375,1224.53759765625,208.32998657226562,1068.3259190221136,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,40.99,1.29,1,0.0,lev_bottom,mag_top,186.43841552734375,448.45538330078125,1220.630615234375,204.60877990722656,1062.551020855677,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,41.51,,0,1.0,lev_bottom,mag_top,184.69040649916232,428.4432880312911,1220.3900146484375,212.4775848388672,1057.9767782309593,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,41.66,1.95999999999999,1,0.0,lev_bottom,mag_top,190.527099609375,424.380859375,1224.3486328125,214.45423889160156,1054.9199725581277,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,41.86,2.16,1,0.0,lev_bottom,mag_top,180.5310516357422,436.647216796875,1232.5806884765625,206.47311401367188,1076.9347965262123,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,42.02,2.32,1,0.0,lev_bottom,mag_top,194.35601806640625,460.5760498046875,1236.576171875,204.40142822265625,1073.2419511682842,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,43.95,,0,0.0,mag_bottom,mag_top,1216.4825439453125,448.454345703125,1220.5787353515625,204.5005645751953,243.98816797265079,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,46.68,,0,1.0,mid,mag_top,890.371337890625,344.5120849609375,1212.6259765625,208.4464569091797,349.80266906165826,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,47.88,,0,1.0,mid,mag_top,888.4028930664062,236.46963500976562,1216.568603515625,208.40945434570312,329.3631844234269,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,50.72,1.35,1,0.0,lev_bottom,mag_top,202.42343139648438,428.50799560546875,1224.559814453125,204.3671417236328,1046.423388474756,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,50.88,1.51000000000001,1,0.0,lev_bottom,mag_top,200.46678161621094,426.52874755859375,1222.302490234375,198.57493591308594,1046.9532729071059,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,51.71,2.34,1,0.0,lev_bottom,mag_top,196.57205200195312,480.54266357421875,1220.45458984375,212.65869140625,1058.3464809984714,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,52.22,2.85,1,0.0,lev_bottom,mag_top,196.4022216796875,426.39111328125,1220.638427734375,212.5799560546875,1046.3149701442019,0.0,0.013333333333333334,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,57.06565601657752,,9,,lev_bottom,lev_bottom,318.67718505859375,528.6380615234375,238.62986755371094,444.4515075683594,116.16776190733296,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,58.56,,0,1.0,lev_bottom,mag_bottom,186.47891235351562,450.5673828125,1208.515869140625,444.48529052734375,1022.0550537447681,0.0,0.03,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,60.1,0.630000000000003,1,0.0,lev_bottom,mag_bottom,182.52593994140625,448.562744140625,1212.4722900390625,444.5421142578125,1029.9541977894642,0.0,0.03,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,60.27,0.800000000000004,1,0.0,lev_bottom,mag_bottom,189.91499785585603,456.16226223678086,1144.4598388671875,420.57098388671875,955.2081409807706,0.0,0.03,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,60.91,1.44,1,0.0,lev_bottom,mid,190.44801330566406,464.3988037109375,644.7022705078125,180.53689575195312,535.6533515029945,0.0,0.03,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,61.66,2.19,1,0.0,lev_bottom,lev_top,148.7098388671875,456.3865661621094,180.4171142578125,180.53707885742188,277.6657900407536,0.0,0.03,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,67.61,,0,1.0,lev_bottom,mag_top,188.36611938476562,456.56988525390625,1220.404052734375,206.5205535888672,1061.897812474753,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,68.71,1.45999999999999,1,0.0,lev_bottom,mag_top,172.48306274414062,440.527587890625,1236.3212890625,202.47860717773438,1090.146361272026,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,69.44,2.19,1,0.0,lev_bottom,mag_top,212.44435119628906,452.4147033691406,1232.47021484375,198.57040405273438,1051.1373320385808,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,69.95,2.7,1,0.0,lev_bottom,mag_top,204.4837646484375,454.3695068359375,1232.314697265625,200.3596649169922,1058.7527689864169,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,72.41,,0,0.0,mag_bottom,mag_top,1216.4873046875,444.3594970703125,1228.51904296875,204.5266571044922,240.13444953221367,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,73.21,,0,1.0,mag_bottom,mag_top,1216.6373291015625,440.52099609375,1216.554443359375,208.62823486328125,231.89277604344954,0.0,0.0,,0.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,76.84,1.58,1,1.0,lev_bottom,lev_top,192.57218672357953,453.43432895670884,176.64857482910156,220.42584228515625,233.55195626826392,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,77.39,2.13,1,1.0,lev_bottom,lev_top,198.5048828125,456.5552978515625,180.41563415527344,216.57766723632812,240.65843868995088,0.0,0.0,1.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,77.47,2.20999999999999,1,0.0,lev_bottom,lev_top,204.4991912841797,456.4681396484375,180.44198608398438,220.50942993164062,237.1819171295736,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,77.95,2.69,1,0.0,lev_bottom,lev_top,196.6728515625,456.46258544921875,196.50457763671875,208.52015686035156,247.9424856910562,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,78.13,2.86999999999999,1,0.0,lev_bottom,lev_top,194.566162109375,456.3782958984375,192.48001098632812,204.3416748046875,252.04525466444056,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,87.58,0.679999999999993,1,0.0,lev_bottom,lev_top,182.45909118652344,440.5166015625,184.61863708496094,188.32345581054688,252.20239174669484,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,88.13,1.22999999999999,1,1.0,lev_bottom,lev_top,180.43954467773438,444.3735046386719,176.5652313232422,212.6171875,231.78869868405891,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,88.19,1.28999999999999,1,0.0,lev_bottom,lev_top,184.40597534179688,436.34686279296875,176.3720245361328,212.5451202392578,223.94589600085405,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,88.34,1.44,1,1.0,lev_bottom,lev_top,190.661865234375,420.59857177734375,176.39462280273438,220.54122924804688,200.56543696880482,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,90.66,0.549999999999997,0,1.0,mag_bottom,mag_top,1112.648681640625,444.41302490234375,1220.333740234375,212.4735107421875,255.71861503064005,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,90.87,0.760000000000005,0,0.0,mag_bottom,mag_top,1216.6134033203125,442.44805908203125,1232.4859619140625,206.57005310058594,236.4114460471294,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,95.59,5.48,0,1.0,mid,mag_top,412.36895751953125,218.5251922607422,1216.546875,208.53041076660156,804.2400255025481,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,100.84,10.73,0,1.0,lev_top,mag_top,210.63128662109375,224.38641357421875,1216.5966796875,214.3326416015625,1006.01563127922,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,103.17,13.06,0,1.0,mid,mag_top,450.46649169921875,260.4378967285156,1220.36328125,200.6371612548828,772.2157694089051,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,105.04,6.96000000000001,1,0.0,lev_bottom,mid,196.6536102294922,468.304443359375,554.174131158195,122.79611987446388,497.189022890173,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,105.77,7.69,1,0.0,lev_bottom,lev_top,192.5402374267578,496.38946533203125,172.63768005371094,208.59490966796875,288.48191981450515,0.0,0.0,1.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,105.92,7.84,1,1.0,lev_bottom,lev_top,210.4287872314453,482.50384521484375,172.65151977539062,220.37852478027344,264.8335430971169,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,106.33,8.25,1,0.0,lev_bottom,lev_top,202.36785888671875,440.5125427246094,180.5377655029297,196.4876708984375,244.99936948270818,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,108.48,0.620000000000005,0,1.0,mid,mag_top,942.5767211914062,452.44573974609375,1220.7271728515625,214.523193359375,366.0256983298977,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,108.92,1.06,0,0.0,mag_bottom,mag_top,1212.576904296875,446.3590087890625,1230.4210205078125,212.60255432128906,234.43654256257423,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,111.72,3.86,0,1.0,mid,mag_top,352.4935302734375,440.6354675292969,1216.57470703125,212.40621948242188,893.7140872176112,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,118.61,0.780000000000001,1,0.0,lev_bottom,lev_top,180.59181213378906,444.3692626953125,192.51263427734375,200.5868377685547,244.0737116195609,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,119.6,1.77,1,0.0,lev_bottom,lev_top,184.52200317382812,440.568359375,176.41903686523438,236.6112823486328,204.11797405455914,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,125.55,17.69,0,1.0,mid,mag_top,378.6679382324219,404.44146728515625,1216.4708251953125,200.45484924316406,862.2785035842908,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,126.16,1.2,1,0.0,lev_bottom,mag_top,186.67068481445312,422.3887634277344,1232.384765625,210.37887573242188,1066.9892835853723,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,126.73,1.77000000000001,1,0.0,lev_bottom,mag_top,188.4638671875,448.65533447265625,1232.5447998046875,204.6093292236328,1072.2235991306954,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,127.74,2.78,1,0.0,lev_bottom,mag_top,194.55477905273438,498.5823669433594,1232.611572265625,208.37319946289062,1077.8605043442017,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,136.07,2.75999999999999,1,0.0,lev_top,mag_top,176.72775268554688,200.33436584472656,1232.359619140625,200.4406280517578,1055.6318718033708,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,136.23,2.91999999999999,1,0.0,lev_top,mag_top,177.98795341470586,205.2541001977659,1226.469482421875,198.489013671875,1048.503353864409,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,136.92,3.60999999999999,1,0.0,lev_top,mag_top,192.54229736328125,246.49908447265625,1222.57177734375,196.54483032226562,1031.2401064429935,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,137.92,30.06,0,1.0,lev_top,mag_top,192.53794860839844,208.49867248535156,1224.3465576171875,188.54449462890625,1032.0015381958394,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,141.09,33.23,0,1.0,lev_bottom,mag_top,244.26596069335938,428.473388671875,1224.4263916015625,200.5940704345703,1006.3018702151224,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,145.55,0.730000000000018,1,1.0,lev_bottom,lev_top,186.43759155273438,452.51910400390625,192.60166931152344,184.637451171875,267.95256255284687,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,145.59,0.77000000000001,1,0.0,lev_bottom,lev_top,184.47756958007812,450.5338439941406,196.42860412597656,184.57444763183594,266.22777417113855,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,145.69,0.870000000000005,1,1.0,lev_bottom,lev_top,182.4614715576172,444.51019287109375,198.42630004882812,186.55723571777344,258.4465202955855,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,145.86,1.04000000000002,1,1.0,lev_bottom,lev_top,180.59156799316406,444.674072265625,202.41957092285156,192.4369354248047,253.17984697355584,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,146.08,1.26000000000002,1,0.0,lev_bottom,lev_top,194.4279022216797,444.35955810546875,204.42105102539062,188.57223510742188,255.98245570648052,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,146.21,1.39000000000001,1,1.0,lev_bottom,lev_top,190.62612915039062,440.5246276855469,200.52220153808594,188.64080810546875,252.0781442627501,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,146.48,1.66,1,1.0,lev_bottom,lev_top,180.4928436279297,440.66162109375,184.56214904785156,196.60427856445312,244.09126508145093,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,157.59,0.650000000000006,1,0.0,lev_bottom,lev_top,190.4973907470703,452.319580078125,186.36297607421875,200.48300170898438,251.870513536943,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,157.77,0.830000000000013,1,1.0,lev_bottom,lev_top,202.43109130859375,460.4586181640625,198.45553588867188,196.48977661132812,263.9987771782086,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,157.95,1.00999999999999,1,1.0,lev_bottom,lev_top,204.57740783691406,464.5648498535156,200.5419158935547,192.5340118408203,272.060768993095,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,158.09,1.15000000000001,1,0.0,lev_bottom,lev_top,204.33966064453125,464.6380615234375,204.53309631347656,196.4186553955078,268.2194758793203,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,158.19,1.25,1,1.0,lev_bottom,lev_top,192.63682556152344,464.6095275878906,204.4463653564453,192.53009033203125,272.3356117139897,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,160.38,0.919999999999987,0,0.0,mag_bottom,mid,1212.619873046875,448.4005126953125,1036.4764404296875,208.55282592773438,297.5792696105089,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,160.67,1.20999999999998,0,1.0,mag_bottom,mag_top,1224.4674072265625,440.63677978515625,1224.6031494140625,218.42074584960938,222.21607539506584,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,165.92,6.45999999999998,0,1.0,lev_top,mag_top,252.58103942871094,200.62550354003906,1220.54541015625,210.5521240234375,968.0152688838034,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,168.68,9.22,0,1.0,lev_bottom,mag_top,282.681396484375,420.62005615234375,1220.553955078125,212.35394287109375,960.7183302635926,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,169.24,1.16,1,0.0,lev_bottom,mag_top,188.37583923339844,438.3736572265625,1232.60400390625,208.4880828857422,1069.2332940878903,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,169.38,1.29999999999998,1,0.0,lev_bottom,mag_top,184.64874267578125,442.4903564453125,1234.495849609375,208.58004760742188,1075.589596694517,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,170.56,2.47999999999999,1,0.0,lev_bottom,mag_top,202.397216796875,482.3737487792969,1216.418212890625,220.6148223876953,1047.2613408622724,0.0,0.0,0.0,-1.0
